goal_id,tournament_id,tournament_name,year,match_id,match_name,match_date,match_time,team_id,home_team,away_team,player_id,player_name,given_name,family_name,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
G-0693,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-10,Spain vs Switzerland,-1266.0,19:30,T-73,1,0,P-50021,Manuel Sanchís,Manuel,Sanchís,57',57,0,second half,0,0
G-0694,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-10,Spain vs Switzerland,-1266.0,19:30,T-73,1,0,P-80285,not applicable Amancio,not applicable,Amancio,75',75,0,second half,0,0
G-0695,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-11,Hungary vs Brazil,-1266.0,19:30,T-36,1,0,P-82516,Ferenc Bene,Ferenc,Bene,2',2,0,first half,0,0
G-0696,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-11,Hungary vs Brazil,-1266.0,19:30,T-09,0,1,P-53202,not applicable Tostão,not applicable,Tostão,14',14,0,first half,0,0
G-0697,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-11,Hungary vs Brazil,-1266.0,19:30,T-36,1,0,P-74113,János Farkas,János,Farkas,64',64,0,second half,0,0
G-0698,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-11,Hungary vs Brazil,-1266.0,19:30,T-36,1,0,P-95637,Kálmán Mészöly,Kálmán,Mészöly,73',73,0,second half,0,1
G-0699,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-12,Chile vs North Korea,-1266.0,19:30,T-13,1,0,P-83441,Rubén Marcos,Rubén,Marcos,26',26,0,first half,0,1
G-0700,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-12,Chile vs North Korea,-1266.0,19:30,T-51,0,1,P-87203,Seung-zin Pak,Seung-zin,Pak,88',88,0,second half,0,0
G-0701,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-14,Portugal vs Bulgaria,-1265.0,15:00,T-58,1,0,P-07046,Ivan Vutsov,Ivan,Vutsov,7',7,0,first half,1,0
G-0702,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-14,Portugal vs Bulgaria,-1265.0,15:00,T-58,1,0,P-74747,not applicable Eusébio,not applicable,Eusébio,38',38,0,first half,0,0
G-0703,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-14,Portugal vs Bulgaria,-1265.0,15:00,T-58,1,0,P-68398,José Torres,José,Torres,81',81,0,second half,0,0
G-0704,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-15,Soviet Union vs Italy,-1265.0,15:00,T-72,1,0,P-38721,Igor Chislenko,Igor,Chislenko,57',57,0,second half,0,0
G-0705,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-16,England vs Mexico,-1265.0,19:30,T-28,1,0,P-08601,Bobby Charlton,Bobby,Charlton,37',37,0,first half,0,0
G-0706,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-16,England vs Mexico,-1265.0,19:30,T-28,1,0,P-33839,Roger Hunt,Roger,Hunt,75',75,0,second half,0,0
G-0707,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-18,Argentina vs Switzerland,-1262.0,19:30,T-03,1,0,P-47496,Luis Artime,Luis,Artime,52',52,0,second half,0,0
G-0708,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-18,Argentina vs Switzerland,-1262.0,19:30,T-03,1,0,P-20306,Ermindo Onega,Ermindo,Onega,79',79,0,second half,0,0
G-0709,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-19,Portugal vs Brazil,-1262.0,19:30,T-58,1,0,P-60225,António Simões,António,Simões,15',15,0,first half,0,0
G-0710,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-19,Portugal vs Brazil,-1262.0,19:30,T-58,1,0,P-74747,not applicable Eusébio,not applicable,Eusébio,27',27,0,first half,0,0
G-0711,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-19,Portugal vs Brazil,-1262.0,19:30,T-09,0,1,P-84905,not applicable Rildo,not applicable,Rildo,73',73,0,second half,0,0
G-0712,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-19,Portugal vs Brazil,-1262.0,19:30,T-58,1,0,P-74747,not applicable Eusébio,not applicable,Eusébio,85',85,0,second half,0,0
G-0713,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-20,North Korea vs Italy,-1262.0,19:30,T-51,1,0,P-64788,Doo-ik Pak,Doo-ik,Pak,42',42,0,first half,0,0
G-0714,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-21,England vs France,-1261.0,19:30,T-28,1,0,P-33839,Roger Hunt,Roger,Hunt,38',38,0,first half,0,0
G-0715,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-21,England vs France,-1261.0,19:30,T-28,1,0,P-33839,Roger Hunt,Roger,Hunt,75',75,0,second half,0,0
G-0716,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-22,West Germany vs Spain,-1261.0,19:30,T-73,0,1,P-53638,Josep Maria Fusté,Josep Maria,Fusté,23',23,0,first half,0,0
G-0717,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-22,West Germany vs Spain,-1261.0,19:30,T-86,1,0,P-32446,Lothar Emmerich,Lothar,Emmerich,39',39,0,first half,0,0
G-0718,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-22,West Germany vs Spain,-1261.0,19:30,T-86,1,0,P-64138,Uwe Seeler,Uwe,Seeler,84',84,0,second half,0,0
G-0719,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-23,Hungary vs Bulgaria,-1261.0,19:30,T-10,0,1,P-72803,Georgi Asparuhov,Georgi,Asparuhov,15',15,0,first half,0,0
G-0720,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-23,Hungary vs Bulgaria,-1261.0,19:30,T-36,1,0,P-92893,Ivan Davidov,Ivan,Davidov,43',43,0,first half,1,0
G-0721,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-23,Hungary vs Bulgaria,-1261.0,19:30,T-36,1,0,P-95637,Kálmán Mészöly,Kálmán,Mészöly,45',45,0,first half,0,0
G-0722,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-23,Hungary vs Bulgaria,-1261.0,19:30,T-36,1,0,P-82516,Ferenc Bene,Ferenc,Bene,54',54,0,second half,0,0
G-0723,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-24,Soviet Union vs Chile,-1261.0,19:30,T-72,1,0,P-53800,Valeriy Porkujan,Valeriy,Porkujan,28',28,0,first half,0,0
G-0724,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-24,Soviet Union vs Chile,-1261.0,19:30,T-13,0,1,P-83441,Rubén Marcos,Rubén,Marcos,32',32,0,first half,0,0
G-0725,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-24,Soviet Union vs Chile,-1261.0,19:30,T-72,1,0,P-53800,Valeriy Porkujan,Valeriy,Porkujan,85',85,0,second half,0,0
G-0726,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-25,England vs Argentina,-1258.0,15:00,T-28,1,0,P-34802,Geoff Hurst,Geoff,Hurst,78',78,0,second half,0,0
G-0727,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-26,Portugal vs North Korea,-1258.0,15:00,T-51,0,1,P-87203,Seung-zin Pak,Seung-zin,Pak,1',1,0,first half,0,0
G-0728,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-26,Portugal vs North Korea,-1258.0,15:00,T-51,0,1,P-45281,Dong-woon Li,Dong-woon,Li,22',22,0,first half,0,0
G-0729,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-26,Portugal vs North Korea,-1258.0,15:00,T-51,0,1,P-59059,Seung-kook Yang,Seung-kook,Yang,25',25,0,first half,0,0
G-0730,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-26,Portugal vs North Korea,-1258.0,15:00,T-58,1,0,P-74747,not applicable Eusébio,not applicable,Eusébio,27',27,0,first half,0,0
G-0731,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-26,Portugal vs North Korea,-1258.0,15:00,T-58,1,0,P-74747,not applicable Eusébio,not applicable,Eusébio,43',43,0,first half,0,1
G-0732,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-26,Portugal vs North Korea,-1258.0,15:00,T-58,1,0,P-74747,not applicable Eusébio,not applicable,Eusébio,56',56,0,second half,0,0
G-0733,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-26,Portugal vs North Korea,-1258.0,15:00,T-58,1,0,P-74747,not applicable Eusébio,not applicable,Eusébio,59',59,0,second half,0,1
G-0734,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-26,Portugal vs North Korea,-1258.0,15:00,T-58,1,0,P-67663,José Augusto,José,Augusto,80',80,0,second half,0,0
G-0735,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-27,Soviet Union vs Hungary,-1258.0,15:00,T-72,1,0,P-38721,Igor Chislenko,Igor,Chislenko,5',5,0,first half,0,0
G-0736,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-27,Soviet Union vs Hungary,-1258.0,15:00,T-72,1,0,P-53800,Valeriy Porkujan,Valeriy,Porkujan,46',46,0,second half,0,0
G-0737,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-27,Soviet Union vs Hungary,-1258.0,15:00,T-36,0,1,P-82516,Ferenc Bene,Ferenc,Bene,57',57,0,second half,0,0
G-0738,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-28,West Germany vs Uruguay,-1258.0,15:00,T-86,1,0,P-12272,Helmut Haller,Helmut,Haller,11',11,0,first half,0,0
G-0739,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-28,West Germany vs Uruguay,-1258.0,15:00,T-86,1,0,P-72864,Franz Beckenbauer,Franz,Beckenbauer,70',70,0,second half,0,0
G-0740,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-28,West Germany vs Uruguay,-1258.0,15:00,T-86,1,0,P-64138,Uwe Seeler,Uwe,Seeler,75',75,0,second half,0,0
G-0741,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-28,West Germany vs Uruguay,-1258.0,15:00,T-86,1,0,P-12272,Helmut Haller,Helmut,Haller,83',83,0,second half,0,0
G-0742,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-29,West Germany vs Soviet Union,-1256.0,19:30,T-86,1,0,P-12272,Helmut Haller,Helmut,Haller,43',43,0,first half,0,0
G-0743,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-29,West Germany vs Soviet Union,-1256.0,19:30,T-86,1,0,P-72864,Franz Beckenbauer,Franz,Beckenbauer,67',67,0,second half,0,0
G-0744,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-29,West Germany vs Soviet Union,-1256.0,19:30,T-72,0,1,P-53800,Valeriy Porkujan,Valeriy,Porkujan,88',88,0,second half,0,0
G-0745,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-30,England vs Portugal,-1255.0,19:30,T-28,1,0,P-08601,Bobby Charlton,Bobby,Charlton,30',30,0,first half,0,0
G-0746,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-30,England vs Portugal,-1255.0,19:30,T-28,1,0,P-08601,Bobby Charlton,Bobby,Charlton,80',80,0,second half,0,0
G-0747,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-30,England vs Portugal,-1255.0,19:30,T-58,0,1,P-74747,not applicable Eusébio,not applicable,Eusébio,82',82,0,second half,0,1
G-0748,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-31,Portugal vs Soviet Union,-1253.0,19:30,T-58,1,0,P-74747,not applicable Eusébio,not applicable,Eusébio,12',12,0,first half,0,1
G-0749,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-31,Portugal vs Soviet Union,-1253.0,19:30,T-72,0,1,P-83456,Eduard Malofeyev,Eduard,Malofeyev,43',43,0,first half,0,0
G-0750,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-31,Portugal vs Soviet Union,-1253.0,19:30,T-58,1,0,P-68398,José Torres,José,Torres,89',89,0,second half,0,0
G-0751,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-32,England vs West Germany,-1251.0,15:00,T-86,0,1,P-12272,Helmut Haller,Helmut,Haller,12',12,0,first half,0,0
G-0752,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-32,England vs West Germany,-1251.0,15:00,T-28,1,0,P-34802,Geoff Hurst,Geoff,Hurst,18',18,0,first half,0,0
G-0753,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-32,England vs West Germany,-1251.0,15:00,T-28,1,0,P-34233,Martin Peters,Martin,Peters,78',78,0,second half,0,0
G-0754,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-32,England vs West Germany,-1251.0,15:00,T-86,0,1,P-11099,Wolfgang Weber,Wolfgang,Weber,89',89,0,second half,0,0
G-0755,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-32,England vs West Germany,-1251.0,15:00,T-28,1,0,P-34802,Geoff Hurst,Geoff,Hurst,101',101,0,"extra time, first half",0,0
G-0756,WC-1966,1966 FIFA Men's World Cup,1966,M-1966-32,England vs West Germany,-1251.0,15:00,T-28,1,0,P-34802,Geoff Hurst,Geoff,Hurst,120',120,0,"extra time, second half",0,0
G-0757,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-02,Uruguay vs Israel,152.0,16:00,T-84,1,0,P-40429,Ildo Maneiro,Ildo,Maneiro,23',23,0,first half,0,0
G-0758,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-02,Uruguay vs Israel,152.0,16:00,T-84,1,0,P-50162,Juan Mujica,Juan,Mujica,50',50,0,second half,0,0
G-0759,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-03,England vs Romania,152.0,16:00,T-28,1,0,P-34802,Geoff Hurst,Geoff,Hurst,65',65,0,second half,0,0
G-0760,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-04,Peru vs Bulgaria,152.0,16:00,T-10,0,1,P-06520,Dinko Dermendzhiev,Dinko,Dermendzhiev,13',13,0,first half,0,0
G-0761,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-04,Peru vs Bulgaria,152.0,16:00,T-10,0,1,P-63835,Hristo Bonev,Hristo,Bonev,49',49,0,second half,0,0
G-0762,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-04,Peru vs Bulgaria,152.0,16:00,T-56,1,0,P-03607,Alberto Gallardo,Alberto,Gallardo,50',50,0,second half,0,0
G-0763,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-04,Peru vs Bulgaria,152.0,16:00,T-56,1,0,P-76522,Héctor Chumpitaz,Héctor,Chumpitaz,55',55,0,second half,0,0
G-0764,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-04,Peru vs Bulgaria,152.0,16:00,T-56,1,0,P-96979,Teófilo Cubillas,Teófilo,Cubillas,73',73,0,second half,0,0
G-0765,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-05,Belgium vs El Salvador,153.0,16:00,T-06,1,0,P-47829,Wilfried Van Moer,Wilfried,Van Moer,12',12,0,first half,0,0
G-0766,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-05,Belgium vs El Salvador,153.0,16:00,T-06,1,0,P-47829,Wilfried Van Moer,Wilfried,Van Moer,54',54,0,second half,0,0
G-0767,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-05,Belgium vs El Salvador,153.0,16:00,T-06,1,0,P-59854,Raoul Lambert,Raoul,Lambert,76',76,0,second half,0,1
G-0768,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-06,Italy vs Sweden,153.0,16:00,T-41,1,0,P-67671,Angelo Domenghini,Angelo,Domenghini,10',10,0,first half,0,0
G-0769,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-07,Brazil vs Czechoslovakia,153.0,16:00,T-21,0,1,P-61272,Ladislav Petráš,Ladislav,Petráš,11',11,0,first half,0,0
G-0770,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-07,Brazil vs Czechoslovakia,153.0,16:00,T-09,1,0,P-85778,not applicable Rivellino,not applicable,Rivellino,24',24,0,first half,0,0
G-0771,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-07,Brazil vs Czechoslovakia,153.0,16:00,T-09,1,0,P-38906,not applicable Pelé,not applicable,Pelé,59',59,0,second half,0,0
G-0772,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-07,Brazil vs Czechoslovakia,153.0,16:00,T-09,1,0,P-77430,not applicable Jairzinho,not applicable,Jairzinho,61',61,0,second half,0,0
G-0773,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-07,Brazil vs Czechoslovakia,153.0,16:00,T-09,1,0,P-77430,not applicable Jairzinho,not applicable,Jairzinho,83',83,0,second half,0,0
G-0774,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-08,West Germany vs Morocco,153.0,16:00,T-47,0,1,P-69368,Houmane Jarir,Houmane,Jarir,21',21,0,first half,0,0
G-0775,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-08,West Germany vs Morocco,153.0,16:00,T-86,1,0,P-64138,Uwe Seeler,Uwe,Seeler,56',56,0,second half,0,0
G-0776,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-08,West Germany vs Morocco,153.0,16:00,T-86,1,0,P-72441,Gerd Müller,Gerd,Müller,80',80,0,second half,0,0
G-0777,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-09,Soviet Union vs Belgium,156.0,16:00,T-72,1,0,P-02102,Anatoliy Byshovets,Anatoliy,Byshovets,14',14,0,first half,0,0
G-0778,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-09,Soviet Union vs Belgium,156.0,16:00,T-72,1,0,P-33189,Kakhi Asatiani,Kakhi,Asatiani,57',57,0,second half,0,0
G-0779,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-09,Soviet Union vs Belgium,156.0,16:00,T-72,1,0,P-02102,Anatoliy Byshovets,Anatoliy,Byshovets,63',63,0,second half,0,0
G-0780,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-09,Soviet Union vs Belgium,156.0,16:00,T-72,1,0,P-98262,Vitaly Khmelnitsky,Vitaly,Khmelnitsky,76',76,0,second half,0,0
G-0781,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-09,Soviet Union vs Belgium,156.0,16:00,T-06,0,1,P-59854,Raoul Lambert,Raoul,Lambert,86',86,0,second half,0,0
G-0782,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-11,Romania vs Czechoslovakia,156.0,16:00,T-21,0,1,P-61272,Ladislav Petráš,Ladislav,Petráš,5',5,0,first half,0,0
G-0783,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-11,Romania vs Czechoslovakia,156.0,16:00,T-61,1,0,P-50489,Alexandru Neagu,Alexandru,Neagu,52',52,0,second half,0,0
G-0784,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-11,Romania vs Czechoslovakia,156.0,16:00,T-61,1,0,P-51434,Florea Dumitrache,Florea,Dumitrache,75',75,0,second half,0,1
G-0785,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-12,Peru vs Morocco,156.0,16:00,T-56,1,0,P-96979,Teófilo Cubillas,Teófilo,Cubillas,65',65,0,second half,0,0
G-0786,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-12,Peru vs Morocco,156.0,16:00,T-56,1,0,P-19550,Roberto Challe,Roberto,Challe,67',67,0,second half,0,0
G-0787,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-12,Peru vs Morocco,156.0,16:00,T-56,1,0,P-96979,Teófilo Cubillas,Teófilo,Cubillas,75',75,0,second half,0,0
G-0788,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-13,Mexico vs El Salvador,157.0,12:00,T-46,1,0,P-07812,Javier Valdivia,Javier,Valdivia,45',45,0,first half,0,0
G-0789,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-13,Mexico vs El Salvador,157.0,12:00,T-46,1,0,P-07812,Javier Valdivia,Javier,Valdivia,46',46,0,second half,0,0
G-0790,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-13,Mexico vs El Salvador,157.0,12:00,T-46,1,0,P-48001,Javier Fragoso,Javier,Fragoso,58',58,0,second half,0,0
G-0791,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-13,Mexico vs El Salvador,157.0,12:00,T-46,1,0,P-64207,Juan Ignacio Basaguren,Juan Ignacio,Basaguren,83',83,0,second half,0,0
G-0792,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-14,Sweden vs Israel,157.0,12:00,T-74,1,0,P-00746,Tom Turesson,Tom,Turesson,53',53,0,second half,0,0
G-0793,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-14,Sweden vs Israel,157.0,12:00,T-40,0,1,P-77834,Mordechai Spiegler,Mordechai,Spiegler,56',56,0,second half,0,0
G-0794,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-15,Brazil vs England,157.0,12:00,T-09,1,0,P-77430,not applicable Jairzinho,not applicable,Jairzinho,59',59,0,second half,0,0
G-0795,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-16,West Germany vs Bulgaria,157.0,12:00,T-10,0,1,P-45469,Asparuh Nikodimov,Asparuh,Nikodimov,12',12,0,first half,0,0
G-0796,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-16,West Germany vs Bulgaria,157.0,12:00,T-86,1,0,P-62529,Reinhard Libuda,Reinhard,Libuda,20',20,0,first half,0,0
G-0797,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-16,West Germany vs Bulgaria,157.0,12:00,T-86,1,0,P-72441,Gerd Müller,Gerd,Müller,27',27,0,first half,0,0
G-0798,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-16,West Germany vs Bulgaria,157.0,12:00,T-86,1,0,P-72441,Gerd Müller,Gerd,Müller,52',52,0,second half,0,1
G-0799,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-16,West Germany vs Bulgaria,157.0,12:00,T-86,1,0,P-64138,Uwe Seeler,Uwe,Seeler,67',67,0,second half,0,0
G-0800,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-16,West Germany vs Bulgaria,157.0,12:00,T-86,1,0,P-72441,Gerd Müller,Gerd,Müller,88',88,0,second half,0,0
G-0801,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-16,West Germany vs Bulgaria,157.0,12:00,T-10,0,1,P-15241,Todor Kolev,Todor,Kolev,89',89,0,second half,0,0
G-0802,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-17,Soviet Union vs El Salvador,160.0,16:00,T-72,1,0,P-02102,Anatoliy Byshovets,Anatoliy,Byshovets,51',51,0,second half,0,0
G-0803,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-17,Soviet Union vs El Salvador,160.0,16:00,T-72,1,0,P-02102,Anatoliy Byshovets,Anatoliy,Byshovets,74',74,0,second half,0,0
G-0804,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-18,Sweden vs Uruguay,160.0,16:00,T-74,1,0,P-37575,Ove Grahn,Ove,Grahn,90',90,0,second half,0,0
G-0805,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-19,Brazil vs Romania,160.0,16:00,T-09,1,0,P-38906,not applicable Pelé,not applicable,Pelé,19',19,0,first half,0,0
G-0806,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-19,Brazil vs Romania,160.0,16:00,T-09,1,0,P-77430,not applicable Jairzinho,not applicable,Jairzinho,22',22,0,first half,0,0
G-0807,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-19,Brazil vs Romania,160.0,16:00,T-61,0,1,P-51434,Florea Dumitrache,Florea,Dumitrache,34',34,0,first half,0,0
G-0808,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-19,Brazil vs Romania,160.0,16:00,T-09,1,0,P-38906,not applicable Pelé,not applicable,Pelé,67',67,0,second half,0,0
G-0809,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-19,Brazil vs Romania,160.0,16:00,T-61,0,1,P-02403,Emerich Dembrovschi,Emerich,Dembrovschi,84',84,0,second half,0,0
G-0810,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-20,West Germany vs Peru,160.0,16:00,T-86,1,0,P-72441,Gerd Müller,Gerd,Müller,19',19,0,first half,0,0
G-0811,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-20,West Germany vs Peru,160.0,16:00,T-86,1,0,P-72441,Gerd Müller,Gerd,Müller,26',26,0,first half,0,0
G-0812,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-20,West Germany vs Peru,160.0,16:00,T-86,1,0,P-72441,Gerd Müller,Gerd,Müller,39',39,0,first half,0,0
G-0813,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-20,West Germany vs Peru,160.0,16:00,T-56,0,1,P-96979,Teófilo Cubillas,Teófilo,Cubillas,44',44,0,first half,0,0
G-0814,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-21,Mexico vs Belgium,161.0,16:00,T-46,1,0,P-64553,Gustavo Peña,Gustavo,Peña,14',14,0,first half,0,1
G-0815,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-23,England vs Czechoslovakia,161.0,16:00,T-28,1,0,P-52978,Allan Clarke,Allan,Clarke,50',50,0,second half,0,1
G-0816,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-24,Bulgaria vs Morocco,161.0,16:00,T-10,1,0,P-01172,Dobromir Zhechev,Dobromir,Zhechev,40',40,0,first half,0,0
G-0817,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-24,Bulgaria vs Morocco,161.0,16:00,T-47,0,1,P-85379,Maouhoub Ghazouani,Maouhoub,Ghazouani,61',61,0,second half,0,0
G-0818,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-25,Brazil vs Peru,164.0,12:00,T-09,1,0,P-85778,not applicable Rivellino,not applicable,Rivellino,11',11,0,first half,0,0
G-0819,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-25,Brazil vs Peru,164.0,12:00,T-09,1,0,P-53202,not applicable Tostão,not applicable,Tostão,15',15,0,first half,0,0
G-0820,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-25,Brazil vs Peru,164.0,12:00,T-56,0,1,P-03607,Alberto Gallardo,Alberto,Gallardo,28',28,0,first half,0,0
G-0821,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-25,Brazil vs Peru,164.0,12:00,T-09,1,0,P-53202,not applicable Tostão,not applicable,Tostão,52',52,0,second half,0,0
G-0822,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-25,Brazil vs Peru,164.0,12:00,T-56,0,1,P-96979,Teófilo Cubillas,Teófilo,Cubillas,70',70,0,second half,0,0
G-0823,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-25,Brazil vs Peru,164.0,12:00,T-09,1,0,P-77430,not applicable Jairzinho,not applicable,Jairzinho,75',75,0,second half,0,0
G-0824,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-26,Italy vs Mexico,164.0,12:00,T-46,0,1,P-13602,José Luis González,José Luis,González,13',13,0,first half,0,0
G-0825,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-26,Italy vs Mexico,164.0,12:00,T-41,1,0,P-38555,Javier Guzmán,Javier,Guzmán,25',25,0,first half,1,0
G-0826,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-26,Italy vs Mexico,164.0,12:00,T-41,1,0,P-00119,Gigi Riva,Gigi,Riva,63',63,0,second half,0,0
G-0827,WC-1970,1970 FIFA Men's World Cup,1970,M-1970-26,Italy vs Mexico,164.0,12:00,T-41,1,0,P-62214,Gianni Rivera,Gianni,Rivera,70',70,0,second half,0,0
